23,5,1,0,0,Susceptible,1
22,15,15,0,0,Susceptible,1
21,5,14,0,0,Susceptible,1
20,3,1,0,0,Susceptible,1
19,0,9,0,0,Susceptible,1
18,12,9,0,0,Susceptible,1
17,17,4,0,0,Susceptible,1
16,3,15,0,0,Susceptible,1
15,6,12,0,0,Susceptible,1
14,7,16,0,0,Susceptible,1
13,19,9,0,0,Susceptible,1
12,14,5,0,0,Susceptible,1
11,2,6,0,0,Susceptible,1
10,9,0,0,0,Susceptible,1
9,15,11,0,0,Susceptible,1
8,9,17,0,0,Susceptible,1
7,17,3,0,0,Susceptible,1
6,10,2,0,0,Susceptible,1
5,4,11,0,0,Susceptible,1
4,5,5,0,0,Susceptible,1
3,7,4,0,0,Susceptible,1
2,10,19,0,0,Susceptible,1
1,6,11,0,0,Susceptible,1
0,4,4,0,1,Exposed,1
94,3,0,0,1,Exposed,1
73,3,2,0,1,Exposed,1
70,1,3,0,1,Exposed,1
57,5,2,0,1,Exposed,1
54,2,6,0,1,Exposed,1
50,2,4,0,1,Exposed,1
46,6,4,0,1,Exposed,1
44,2,2,0,1,Exposed,1
36,3,2,0,1,Exposed,1
23,5,1,0,1,Exposed,1
20,3,1,0,1,Exposed,1
11,2,6,0,1,Exposed,1
4,5,5,0,1,Exposed,1
99,19,2,0,1,Exposed,1
86,16,4,0,1,Exposed,1
75,17,6,0,1,Exposed,1
61,15,1,0,1,Exposed,1
49,18,4,0,1,Exposed,1
41,17,1,0,1,Exposed,1
32,15,1,0,1,Exposed,1
17,17,4,0,1,Exposed,1
12,14,5,0,1,Exposed,1
7,17,3,0,1,Exposed,1
87,9,3,0,1,Exposed,1
78,9,2,0,1,Exposed,1
74,10,4,0,1,Exposed,1
60,7,1,0,1,Exposed,1
29,13,6,0,1,Exposed,1
25,13,2,0,1,Exposed,1
10,9,0,0,1,Exposed,1
6,10,2,0,1,Exposed,1
3,7,4,0,1,Exposed,1
97,0,20,0,1,Exposed,1
67,1,16,0,1,Exposed,1
64,2,15,0,1,Exposed,1
56,0,18,0,1,Exposed,1
52,5,17,0,1,Exposed,1
45,1,14,0,1,Exposed,1
35,6,17,0,1,Exposed,1
34,4,16,0,1,Exposed,1
21,5,14,0,1,Exposed,1
16,3,15,0,1,Exposed,1
88,18,17,0,1,Exposed,1
82,19,17,0,1,Exposed,1
65,19,14,0,1,Exposed,1
62,14,19,0,1,Exposed,1
22,15,15,0,1,Exposed,1
83,13,19,0,1,Exposed,1
76,11,18,0,1,Exposed,1
71,8,14,0,1,Exposed,1
66,13,19,0,1,Exposed,1
63,13,19,0,1,Exposed,1
53,10,15,0,1,Exposed,1
30,7,14,0,1,Exposed,1
26,13,18,0,1,Exposed,1
8,9,17,0,1,Exposed,1
2,10,19,0,1,Exposed,1
96,3,8,0,1,Exposed,1
89,3,9,0,1,Exposed,1
85,2,10,0,1,Exposed,1
68,5,13,0,1,Exposed,1
59,3,7,0,1,Exposed,1
51,3,9,0,1,Exposed,1
24,4,7,0,1,Exposed,1
19,0,9,0,1,Exposed,1
5,4,11,0,1,Exposed,1
1,6,11,0,1,Exposed,1
92,15,13,0,1,Exposed,1
81,19,13,0,1,Exposed,1
48,20,13,0,1,Exposed,1
42,19,7,0,1,Exposed,1
40,18,8,0,1,Exposed,1
39,15,9,0,1,Exposed,1
31,18,7,0,1,Exposed,1
27,14,13,0,1,Exposed,1
13,19,9,0,1,Exposed,1
9,15,11,0,1,Exposed,1
95,12,12,0,1,Exposed,1
93,12,13,0,1,Exposed,1
91,10,7,0,1,Exposed,1
90,9,7,0,1,Exposed,1
84,13,11,0,1,Exposed,1
80,11,8,0,1,Exposed,1
79,13,12,0,1,Exposed,1
58,11,10,0,1,Exposed,1
55,11,7,0,1,Exposed,1
37,13,11,0,1,Exposed,1
33,11,9,0,1,Exposed,1
18,12,9,0,1,Exposed,1
0,5,4,0,1,Exposed,2
100,7,10,0,1,Exposed,2
99,18,6,0,1,Exposed,2
98,9,9,0,0,Susceptible,2
97,3,17,0,1,Exposed,2
96,3,5,0,1,Exposed,2
95,9,15,0,1,Exposed,2
94,3,3,0,1,Exposed,2
93,16,9,0,1,Exposed,2
92,14,12,0,1,Exposed,2
91,7,6,0,1,Exposed,2
90,9,9,0,1,Exposed,2
89,4,10,0,1,Exposed,2
88,16,17,0,1,Exposed,2
87,9,3,0,1,Exposed,2
86,16,4,0,1,Exposed,2
85,1,10,0,1,Exposed,2
84,9,13,0,1,Exposed,2
83,17,16,0,1,Exposed,2
82,18,20,0,1,Exposed,2
81,17,13,0,1,Exposed,2
80,14,9,0,1,Exposed,2
79,14,11,0,1,Exposed,2
78,7,6,0,1,Exposed,2
77,7,12,0,0,Susceptible,2
76,12,16,0,1,Exposed,2
75,19,10,0,1,Exposed,2
74,6,4,0,1,Exposed,2
73,3,2,0,1,Exposed,2
72,3,8,0,0,Susceptible,2
71,12,11,0,1,Exposed,2
70,2,3,0,1,Exposed,2
69,9,10,0,0,Susceptible,2
68,2,13,0,1,Exposed,2
67,2,14,0,1,Exposed,2
66,13,17,0,1,Exposed,2
65,17,16,0,1,Exposed,2
64,2,11,0,1,Exposed,2
63,16,15,0,1,Exposed,2
62,12,18,0,1,Exposed,2
61,19,4,0,1,Exposed,2
60,7,1,0,1,Exposed,2
59,3,4,0,1,Exposed,2
58,11,7,0,1,Exposed,2
57,8,6,0,1,Exposed,2
56,2,15,0,1,Exposed,2
55,8,9,0,1,Exposed,2
54,4,7,0,1,Exposed,2
53,9,14,0,1,Exposed,2
52,1,17,0,1,Exposed,2
51,3,10,0,1,Exposed,2
50,2,1,0,1,Exposed,2
49,17,8,0,1,Exposed,2
48,17,12,0,1,Exposed,2
47,8,16,0,0,Susceptible,2
46,10,3,0,1,Exposed,2
45,3,10,0,1,Exposed,2
44,5,5,0,1,Exposed,2
43,9,12,0,0,Susceptible,2
42,20,8,0,1,Exposed,2
41,17,5,0,1,Exposed,2
40,14,7,0,1,Exposed,2
39,15,7,0,1,Exposed,2
38,14,13,0,0,Susceptible,2
37,12,11,0,1,Exposed,2
36,6,2,0,1,Exposed,2
35,10,17,0,1,Exposed,2
34,2,17,0,1,Exposed,2
33,14,12,0,1,Exposed,2
32,17,2,0,1,Exposed,2
31,17,11,0,1,Exposed,2
30,10,12,0,1,Exposed,2
29,9,2,0,1,Exposed,2
28,12,12,0,0,Susceptible,2
27,13,9,0,1,Exposed,2
26,13,17,0,1,Exposed,2
25,17,0,0,1,Exposed,2
24,1,7,0,1,Exposed,2
23,7,2,0,1,Exposed,2
22,15,16,0,1,Exposed,2
21,5,11,0,1,Exposed,2
20,4,1,0,1,Exposed,2
19,3,9,0,1,Exposed,2
18,13,9,0,1,Exposed,2
17,16,2,0,1,Exposed,2
16,3,19,0,1,Exposed,2
15,5,12,0,0,Susceptible,2
14,11,13,0,0,Susceptible,2
13,19,6,0,1,Exposed,2
12,14,9,0,1,Exposed,2
11,2,10,0,1,Exposed,2
10,5,4,0,1,Exposed,2
9,17,11,0,1,Exposed,2
8,5,14,0,1,Exposed,2
7,18,5,0,1,Exposed,2
6,10,5,0,1,Exposed,2
5,4,11,0,1,Exposed,2
4,3,5,0,1,Exposed,2
3,7,4,0,1,Exposed,2
2,13,17,0,1,Exposed,2
1,5,11,0,1,Exposed,2
98,9,9,0,1,Exposed,2
77,7,12,0,1,Exposed,2
69,9,10,0,1,Exposed,2
43,9,12,0,1,Exposed,2
28,12,12,0,1,Exposed,2
14,11,13,0,1,Exposed,2
72,3,8,0,1,Exposed,2
15,5,12,0,1,Exposed,2
38,14,13,0,1,Exposed,2
47,8,16,0,1,Exposed,2
0,6,6,0,1,Exposed,3
100,5,13,0,1,Exposed,3
99,19,8,0,1,Exposed,3
98,11,6,0,1,Exposed,3
97,1,17,0,1,Exposed,3
96,3,7,0,1,Exposed,3
95,10,11,0,1,Exposed,3
94,2,1,0,1,Exposed,3
93,17,6,0,1,Exposed,3
92,14,10,0,1,Exposed,3
91,5,3,0,1,Exposed,3
90,11,9,0,1,Exposed,3
89,4,14,0,1,Exposed,3
88,12,17,0,1,Exposed,3
87,13,1,0,1,Exposed,3
86,12,6,0,1,Exposed,3
85,4,7,0,1,Exposed,3
84,12,13,0,1,Exposed,3
83,19,13,0,1,Exposed,3
82,18,18,0,1,Exposed,3
81,17,14,0,1,Exposed,3
80,12,10,0,1,Exposed,3
79,14,9,0,1,Exposed,3
78,3,2,0,1,Exposed,3
77,5,11,0,1,Exposed,3
76,13,16,0,1,Exposed,3
75,18,11,0,1,Exposed,3
74,5,6,0,1,Exposed,3
73,4,2,0,1,Exposed,3
72,0,7,0,1,Exposed,3
71,15,9,0,1,Exposed,3
70,2,1,0,1,Exposed,3
69,5,14,0,1,Exposed,3
68,0,15,0,1,Exposed,3
67,4,15,0,1,Exposed,3
66,15,19,0,1,Exposed,3
65,15,20,0,1,Exposed,3
64,2,13,0,1,Exposed,3
63,12,16,0,1,Exposed,3
62,9,16,0,1,Exposed,3
61,19,8,0,1,Exposed,3
60,6,2,0,1,Exposed,3
59,2,3,0,1,Exposed,3
58,13,8,0,1,Exposed,3
57,4,9,0,1,Exposed,3
56,2,16,0,1,Exposed,3
55,4,13,0,1,Exposed,3
54,4,4,0,1,Exposed,3
53,10,14,0,1,Exposed,3
52,3,17,0,1,Exposed,3
51,1,9,0,1,Exposed,3
50,1,1,0,1,Exposed,3
49,18,12,0,1,Exposed,3
48,15,12,0,1,Exposed,3
47,5,19,0,1,Exposed,3
46,12,5,0,1,Exposed,3
45,1,14,0,1,Exposed,3
44,9,8,0,1,Exposed,3
43,13,11,0,1,Exposed,3
42,18,12,0,1,Exposed,3
41,17,1,0,1,Exposed,3
40,16,9,0,1,Exposed,3
39,17,7,0,1,Exposed,3
38,12,16,0,1,Exposed,3
37,14,9,0,1,Exposed,3
36,9,6,0,1,Exposed,3
35,9,17,0,1,Exposed,3
34,1,17,0,1,Exposed,3
33,11,14,0,1,Exposed,3
32,17,0,0,1,Exposed,3
31,19,14,0,1,Exposed,3
30,14,15,0,1,Exposed,3
29,11,0,0,1,Exposed,3
28,15,12,0,1,Exposed,3
27,13,13,0,1,Exposed,3
26,13,19,0,1,Exposed,3
25,18,0,0,1,Exposed,3
24,1,7,0,1,Exposed,3
23,3,3,0,1,Exposed,3
22,19,17,0,1,Exposed,3
21,1,10,0,1,Exposed,3
20,3,2,0,1,Exposed,3
19,1,5,0,1,Exposed,3
18,14,13,0,1,Exposed,3
17,13,1,0,1,Exposed,3
16,4,18,0,1,Exposed,3
15,5,14,0,1,Exposed,3
14,9,12,0,1,Exposed,3
13,18,9,0,1,Exposed,3
12,17,9,0,1,Exposed,3
11,4,13,0,1,Exposed,3
10,2,3,0,1,Exposed,3
9,18,14,0,1,Exposed,3
8,5,14,0,1,Exposed,3
7,18,2,0,1,Exposed,3
6,10,6,0,1,Exposed,3
5,2,12,0,1,Exposed,3
4,0,5,0,1,Exposed,3
3,11,1,0,1,Exposed,3
2,15,15,0,1,Exposed,3
1,5,14,0,1,Exposed,3
56,2,16,0,1,Symptom,3.16057
0,10,5,0,1,Exposed,4
100,1,16,0,1,Exposed,4
99,16,9,0,1,Exposed,4
98,7,9,0,1,Exposed,4
97,3,19,0,1,Exposed,4
96,3,3,0,1,Exposed,4
95,12,14,0,1,Exposed,4
94,3,3,0,1,Exposed,4
93,16,7,0,1,Exposed,4
92,11,14,0,1,Exposed,4
91,1,0,0,1,Exposed,4
90,11,10,0,1,Exposed,4
89,1,10,0,1,Exposed,4
88,8,15,0,1,Exposed,4
87,12,1,0,1,Exposed,4
86,11,6,0,1,Exposed,4
85,7,10,0,1,Exposed,4
84,13,9,0,1,Exposed,4
83,18,14,0,1,Exposed,4
82,14,18,0,1,Exposed,4
81,17,10,0,1,Exposed,4
80,12,8,0,1,Exposed,4
79,13,11,0,1,Exposed,4
78,7,4,0,1,Exposed,4
77,6,11,0,1,Exposed,4
76,11,15,0,1,Exposed,4
75,18,11,0,1,Exposed,4
74,4,6,0,1,Exposed,4
73,1,2,0,1,Exposed,4
72,4,6,0,1,Exposed,4
71,16,8,0,1,Exposed,4
70,2,1,0,1,Exposed,4
69,2,18,0,1,Exposed,4
68,2,14,0,1,Exposed,4
67,4,15,0,1,Exposed,4
66,11,15,0,1,Exposed,4
65,11,20,0,1,Exposed,4
64,2,14,0,1,Exposed,4
63,12,18,0,1,Exposed,4
62,12,14,0,1,Exposed,4
61,19,6,0,1,Exposed,4
60,5,1,0,1,Exposed,4
59,6,6,0,1,Exposed,4
58,16,6,0,1,Exposed,4
57,0,9,0,1,Exposed,4
56,2,20,0,1,Symptom,4
55,7,16,0,1,Exposed,4
54,4,8,0,1,Exposed,4
53,10,16,0,1,Exposed,4
52,5,14,0,1,Exposed,4
51,3,7,0,1,Exposed,4
50,2,1,0,1,Exposed,4
49,20,16,0,1,Exposed,4
48,17,8,0,1,Exposed,4
47,9,16,0,1,Exposed,4
46,10,4,0,1,Exposed,4
45,2,17,0,1,Exposed,4
44,10,4,0,1,Exposed,4
43,15,10,0,1,Exposed,4
42,18,12,0,1,Exposed,4
41,15,4,0,1,Exposed,4
40,13,8,0,1,Exposed,4
39,17,4,0,1,Exposed,4
38,11,19,0,1,Exposed,4
37,11,5,0,1,Exposed,4
36,10,5,0,1,Exposed,4
35,7,18,0,1,Exposed,4
34,1,15,0,1,Exposed,4
33,13,16,0,1,Exposed,4
32,13,2,0,1,Exposed,4
31,17,17,0,1,Exposed,4
30,15,12,0,1,Exposed,4
29,8,4,0,1,Exposed,4
28,15,9,0,1,Exposed,4
27,11,17,0,1,Exposed,4
26,15,15,0,1,Exposed,4
25,18,1,0,1,Exposed,4
24,5,10,0,1,Exposed,4
23,7,5,0,1,Exposed,4
22,15,19,0,1,Exposed,4
21,3,6,0,1,Exposed,4
20,5,2,0,1,Exposed,4
19,3,5,0,1,Exposed,4
18,17,16,0,1,Exposed,4
17,17,2,0,1,Exposed,4
16,2,16,0,1,Exposed,4
15,7,12,0,1,Exposed,4
14,8,13,0,1,Exposed,4
13,20,7,0,1,Exposed,4
12,17,10,0,1,Exposed,4
11,0,12,0,1,Exposed,4
10,2,4,0,1,Exposed,4
9,15,13,0,1,Exposed,4
8,6,10,0,1,Exposed,4
7,17,2,0,1,Exposed,4
6,12,3,0,1,Exposed,4
5,3,12,0,1,Exposed,4
4,1,3,0,1,Exposed,4
3,15,2,0,1,Exposed,4
2,11,17,0,1,Exposed,4
1,6,17,0,1,Exposed,4
51,3,7,0,1,Symptom,4.1302
81,17,10,0,1,Symptom,4.67775
100,1,16,0,1,Symptom,4.86595
39,17,4,0,1,Symptom,4.87406
54,4,8,0,1,Symptom,4.96144
0,14,6,0,1,Exposed,5
100,3,13,0,1,Symptom,5
99,19,7,0,1,Exposed,5
98,5,9,0,1,Exposed,5
97,3,20,0,1,Exposed,5
96,6,4,0,1,Exposed,5
95,12,11,0,1,Exposed,5
94,0,3,0,1,Exposed,5
93,16,7,0,1,Exposed,5
92,15,14,0,1,Exposed,5
91,2,1,0,1,Exposed,5
90,13,12,0,1,Exposed,5
89,3,14,0,1,Exposed,5
88,6,17,0,1,Exposed,5
87,9,2,0,1,Exposed,5
86,8,7,0,1,Exposed,5
85,7,13,0,1,Exposed,5
84,9,10,0,1,Exposed,5
83,16,13,0,1,Exposed,5
82,16,18,0,1,Exposed,5
81,19,10,0,1,Symptom,5
80,14,9,0,1,Exposed,5
79,9,14,0,1,Exposed,5
78,4,0,0,1,Exposed,5
77,6,13,0,1,Exposed,5
76,11,15,0,1,Exposed,5
75,15,12,0,1,Exposed,5
74,5,4,0,1,Exposed,5
73,3,1,0,1,Exposed,5
72,5,10,0,1,Exposed,5
71,14,11,0,1,Exposed,5
70,0,5,0,1,Exposed,5
69,3,19,0,1,Exposed,5
68,2,15,0,1,Exposed,5
67,6,12,0,1,Exposed,5
66,12,13,0,1,Exposed,5
65,15,18,0,1,Exposed,5
64,0,17,0,1,Exposed,5
63,8,14,0,1,Exposed,5
62,11,14,0,1,Exposed,5
61,18,4,0,1,Exposed,5
60,3,0,0,1,Exposed,5
59,4,10,0,1,Exposed,5
58,16,6,0,1,Exposed,5
57,2,12,0,1,Exposed,5
56,5,20,0,1,Symptom,5
55,3,15,0,1,Exposed,5
54,2,11,0,1,Symptom,5
53,14,19,0,1,Exposed,5
52,7,15,0,1,Exposed,5
51,6,7,0,1,Symptom,5
50,1,1,0,1,Exposed,5
49,19,12,0,1,Exposed,5
48,17,12,0,1,Exposed,5
47,13,14,0,1,Exposed,5
46,10,3,0,1,Exposed,5
45,2,15,0,1,Exposed,5
44,14,4,0,1,Exposed,5
43,19,10,0,1,Exposed,5
42,16,9,0,1,Exposed,5
41,17,0,0,1,Exposed,5
40,15,4,0,1,Exposed,5
39,19,6,0,1,Symptom,5
38,9,15,0,1,Exposed,5
37,8,4,0,1,Exposed,5
36,9,7,0,1,Exposed,5
35,3,18,0,1,Exposed,5
34,3,16,0,1,Exposed,5
33,9,17,0,1,Exposed,5
32,9,0,0,1,Exposed,5
31,16,13,0,1,Exposed,5
30,19,8,0,1,Exposed,5
29,6,6,0,1,Exposed,5
28,11,10,0,1,Exposed,5
27,15,19,0,1,Exposed,5
26,19,14,0,1,Exposed,5
25,15,4,0,1,Exposed,5
24,7,11,0,1,Exposed,5
23,10,9,0,1,Exposed,5
22,16,19,0,1,Exposed,5
21,1,9,0,1,Exposed,5
20,3,6,0,1,Exposed,5
19,1,6,0,1,Exposed,5
18,18,17,0,1,Exposed,5
17,19,4,0,1,Exposed,5
16,1,19,0,1,Exposed,5
15,3,14,0,1,Exposed,5
14,4,12,0,1,Exposed,5
13,17,5,0,1,Exposed,5
12,17,9,0,1,Exposed,5
11,2,12,0,1,Exposed,5
10,0,2,0,1,Exposed,5
9,18,14,0,1,Exposed,5
8,5,9,0,1,Exposed,5
7,18,6,0,1,Exposed,5
6,10,4,0,1,Exposed,5
5,3,9,0,1,Exposed,5
4,1,2,0,1,Exposed,5
3,11,6,0,1,Exposed,5
2,7,13,0,1,Exposed,5
1,3,16,0,1,Exposed,5
29,6,6,0,1,Symptom,5.06222
49,19,12,0,1,Symptom,5.18151
23,10,9,0,1,Symptom,5.18928
94,0,3,0,1,Symptom,5.33009
6,10,4,0,1,Symptom,5.38034
7,18,6,0,1,Symptom,5.40093
30,19,8,0,1,Symptom,5.4269
72,5,10,0,1,Symptom,5.49726
63,8,14,0,1,Symptom,5.59763
1,3,16,0,1,Symptom,5.68132
62,11,14,0,1,Symptom,5.76417
65,15,18,0,1,Symptom,5.7758
80,14,9,0,1,Symptom,5.96028
0,14,9,0,1,Exposed,6
100,7,11,0,1,Symptom,6
99,16,3,0,1,Exposed,6
98,5,11,0,1,Exposed,6
97,1,20,0,1,Exposed,6
96,6,8,0,1,Exposed,6
95,14,14,0,1,Exposed,6
94,4,3,0,1,Symptom,6
93,12,6,0,1,Exposed,6
92,16,12,0,1,Exposed,6
91,0,4,0,1,Exposed,6
90,16,9,0,1,Exposed,6
89,1,14,0,1,Exposed,6
88,6,13,0,1,Exposed,6
87,9,1,0,1,Exposed,6
86,12,3,0,1,Exposed,6
85,10,9,0,1,Exposed,6
84,13,11,0,1,Exposed,6
83,17,11,0,1,Exposed,6
82,19,18,0,1,Exposed,6
81,17,14,0,1,Symptom,6
80,15,6,0,1,Symptom,6
79,5,13,0,1,Exposed,6
78,3,4,0,1,Exposed,6
77,5,10,0,1,Exposed,6
76,9,19,0,1,Exposed,6
75,13,14,0,1,Exposed,6
74,5,4,0,1,Exposed,6
73,2,3,0,1,Exposed,6
72,9,10,0,1,Symptom,6
71,11,8,0,1,Exposed,6
70,3,5,0,1,Exposed,6
69,4,17,0,1,Exposed,6
68,5,15,0,1,Exposed,6
67,9,14,0,1,Exposed,6
66,10,17,0,1,Exposed,6
65,17,14,0,1,Symptom,6
64,4,19,0,1,Exposed,6
63,8,11,0,1,Symptom,6
62,14,18,0,1,Symptom,6
61,14,6,0,1,Exposed,6
60,0,1,0,1,Exposed,6
59,1,14,0,1,Exposed,6
58,20,9,0,1,Exposed,6
57,6,9,0,1,Exposed,6
56,4,16,0,1,Symptom,6
55,5,11,0,1,Exposed,6
54,6,10,0,1,Symptom,6
53,11,15,0,1,Exposed,6
52,7,15,0,1,Exposed,6
51,3,8,0,1,Symptom,6
50,1,2,0,1,Exposed,6
49,19,15,0,1,Symptom,6
48,18,13,0,1,Exposed,6
47,14,13,0,1,Exposed,6
46,14,5,0,1,Exposed,6
45,1,15,0,1,Exposed,6
44,15,0,0,1,Exposed,6
43,16,13,0,1,Exposed,6
42,17,6,0,1,Exposed,6
41,13,3,0,1,Exposed,6
40,18,4,0,1,Exposed,6
39,16,8,0,1,Symptom,6
38,9,14,0,1,Exposed,6
37,7,3,0,1,Exposed,6
36,9,4,0,1,Exposed,6
35,1,18,0,1,Exposed,6
34,1,19,0,1,Exposed,6
33,8,17,0,1,Exposed,6
32,12,2,0,1,Exposed,6
31,19,15,0,1,Exposed,6
30,18,8,0,1,Symptom,6
29,9,5,0,1,Symptom,6
28,11,7,0,1,Exposed,6
27,12,15,0,1,Exposed,6
26,17,13,0,1,Exposed,6
25,19,7,0,1,Exposed,6
24,7,8,0,1,Exposed,6
23,10,8,0,1,Symptom,6
22,16,18,0,1,Exposed,6
21,5,10,0,1,Exposed,6
20,0,5,0,1,Exposed,6
